 ,2,23,33,41,53,71,675,2130,3991,5623,6288,14108,16765,19452,20464,22129,23005,24589,25026,30194,31572,31842,33147,33797,35188,35483,36794,38613,40930,41314,42124,43461,45397,48290,49607,51010,51155,53123,53570,57041,57367,59562,60414,62793,63999,65671,67854,69857,70761,72344,74428,74944,76193,79021,80509,82660,83853,84953,86542,87890,88964,91689,92387,95009,95877,97533,98454,101186,103244,103761,105743,107617,109203,111234,113017,116056,117667,119508,119838,122100,122697,125659,126660,129324,130953,132991,134427,134923
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.06521739130434782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.07951070336391437,0.07371007371007371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.041474654377880185,0.050505050505050504,0.04966887417218543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.030456852791878174,0.05415162454873646,0.03900709219858156,0.01744186046511628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.06967213114754098,0.1574074074074074,0.06990881458966565,0.0593607305936073,0.06030150753768844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,0.06746031746031746,0.08433734939759036,0.06824925816023739,0.04405286343612335,0.04830917874396135,0.09055118110236221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,0.061855670103092786,0.043795620437956206,0.05017921146953405,0.05917159763313609,0.040268456375838924,0.09693877551020408,0.12745098039215685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3991,0.06221198156682028,0.08365758754863813,0.07707129094412331,0.06356968215158924,0.05398457583547558,0.06192660550458716,0.0945945945945946,0.06217616580310881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5623,0.10396039603960396,0.0673758865248227,0.07665505226480836,0.05649717514124294,0.06369426751592357,0.11274509803921569,0.07075471698113207,0.09740259740259741,0.050761421319796954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6288,0.07883817427385892,0.07476635514018691,0.06441717791411043,0.05555555555555555,0.04591836734693878,0.07407407407407407,0.07171314741035857,0.046632124352331605,0.06466512702078522,0.06965174129353234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14108,0.08173076923076923,0.10069444444444445,0.09215017064846416,0.06557377049180328,0.05521472392638037,0.09047619047619047,0.09174311926605505,0.08125,0.0775,0.10714285714285714,0.06763285024154589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16765,0.046632124352331605,0.07326007326007326,0.07194244604316546,0.05357142857142857,0.07432432432432433,0.09230769230769231,0.10344827586206896,0.09655172413793103,0.07012987012987013,0.1111111111111111,0.06770833333333333,0.0880503144654088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19452,0.10588235294117647,0.06865671641791045,0.08823529411764706,0.04782608695652174,0.05714285714285714,0.09727626459143969,0.10566037735849057,0.08695652173913043,0.07606263982102908,0.06976744186046512,0.07874015748031496,0.09954751131221719,0.03398058252427184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20464,0.08459214501510574,0.09002433090024331,0.08653846153846154,0.06209150326797386,0.04895104895104895,0.09309309309309309,0.07917888563049853,0.0706713780918728,0.15105162523900573,0.08247422680412371,0.07272727272727272,0.09764309764309764,0.06382978723404255,0.09883720930232558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22129,0.06756756756756757,0.08244680851063829,0.07611548556430446,0.08487084870848709,0.05976095617529881,0.09731543624161074,0.11437908496732026,0.07258064516129033,0.09836065573770492,0.09765625,0.0847457627118644,0.0916030534351145,0.07692307692307693,0.11003236245954692,0.0987012987012987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23005,0.06701030927835051,0.04744525547445255,0.07885304659498207,0.029585798816568046,0.04697986577181208,0.07142857142857142,0.0784313725490196,0.0547945205479452,0.04145077720207254,0.07142857142857142,0.06735751295336788,0.11875,0.07586206896551724,0.09178743961352658,0.05653710247349823,0.07661290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24589,0.0784313725490196,0.0528169014084507,0.0657439446366782,0.05027932960893855,0.03773584905660377,0.06796116504854369,0.09345794392523364,0.07692307692307693,0.0707070707070707,0.04878048780487805,0.059113300492610835,0.09411764705882353,0.07741935483870968,0.09216589861751152,0.06484641638225255,0.08139534883720931,0.08974358974358974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25026,0.06666666666666667,0.09902912621359224,0.06923076923076923,0.06585365853658537,0.05641025641025641,0.08466819221967964,0.11910112359550562,0.07751937984496124,0.11642743221690591,0.06582278481012659,0.07834101382488479,0.09226932668329177,0.08290155440414508,0.07142857142857142,0.09923664122137404,0.10224948875255624,0.059431524547803614,0.06297229219143577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30194,0.05434782608695652,0.056818181818181816,0.055762081784386616,0.050314465408805034,0.06474820143884892,0.08602150537634409,0.07731958762886598,0.08088235294117647,0.06382978723404255,0.08333333333333333,0.0273224043715847,0.1,0.05185185185185185,0.09137055837563451,0.06593406593406594,0.07983193277310924,0.08088235294117647,0.0684931506849315,0.050397877984084884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31572,0.06153846153846154,0.07272727272727272,0.06785714285714285,0.07058823529411765,0.06,0.09644670050761421,0.12195121951219512,0.08843537414965986,0.06459948320413436,0.09032258064516129,0.09278350515463918,0.09937888198757763,0.11643835616438356,0.0673076923076923,0.07746478873239436,0.0963855421686747,0.08843537414965986,0.06369426751592357,0.09278350515463918,0.08029197080291971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
